property_id,living_area,total_area,rooms,bathrooms,bedrooms,garage,garden,balcony,furnished,pool,floors,price,latitude,longitude,type_apartment,type_house,description
103,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,350.0,36.7531147,10.0685193663,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 350 TND."
104,104.0,125.0,3.0,1.0,3.0,0,0,0,0,0,8.0,268656.0,35.8288284,10.6405254,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 8 floors. Ideal for residential use. The asking price is approximately 268656 TND."
105,350.0,150.0,3.0,1.0,3.0,0,0,0,1,0,2.0,1293536.0,35.90524105,10.5620744856,0,1,"This property offers 350 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1293536 TND."
106,65.0,65.0,3.0,1.0,3.0,0,0,0,1,0,2.0,213930.0,36.8184978367,10.1853806811,0,1,"This property offers 65 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 213930 TND."
107,114.0,137.0,3.0,1.0,3.0,0,0,0,1,1,4.0,461194.0,36.4012665,10.5572826516,0,1,"This property offers 114 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 461194 TND."
108,105.0,64.0,3.0,1.0,2.0,0,0,0,0,0,2.0,260000.0,36.8491478,10.2639359,0,1,"This property offers 105 m² of living space on a 105 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 260000 TND."
109,80.0,130.0,3.0,1.0,3.0,0,0,0,1,0,2.0,248757.0,35.8288284,10.6405254,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 248757 TND."
110,146.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,437811.0,35.8288284,10.6405254,0,1,"This property offers 146 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 437811 TND."
111,359.0,192.0,4.0,3.0,3.0,1,1,1,1,1,1.0,500000.0,33.7735976,10.8861887575,0,1,"This property offers 359 m² of living space on a 179 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. It also features a garage, a balcony, a garden, a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 500000 TND."
112,118.0,118.0,4.0,2.0,3.0,0,0,1,0,0,5.0,328360.0,36.8002068,10.1857757,0,1,"This property offers 118 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 328360 TND."
113,82.0,82.0,2.0,1.0,1.0,0,0,0,0,0,1.0,246668.0,36.9685735,10.1219855063,0,1,"This property offers 82 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 246668 TND."
114,163.0,192.0,3.0,1.0,3.0,0,0,0,0,0,4.0,350.0,36.7531147,10.0685193663,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Suitable for land development. The asking price is approximately 350 TND."
115,279.0,179.0,5.0,2.0,3.0,0,0,0,0,0,1.0,578119.0,36.4012665,10.5572826516,0,1,"This property offers 279 m² of living space on a 179 m² plot. It includes 5 rooms, 3 bedrooms, and 2 bathrooms. Ideal for residential use. The asking price is approximately 578119 TND."
116,102.0,150.0,4.0,1.0,3.0,0,0,0,1,0,3.0,417910.0,36.884365,39.062645,0,1,"This property offers 102 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 417910 TND."
117,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,350.0,36.7531147,10.0685193663,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 350 TND."
118,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
119,116.0,116.0,3.0,1.0,2.0,0,0,0,0,0,2.0,427860.0,36.8002068,10.1857757,0,1,"This property offers 116 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 427860 TND."
120,240.0,140.0,5.0,2.0,3.0,1,1,1,0,0,2.0,730000.0,36.385973755,10.4582026824,0,1,"This property offers 240 m² of living space on a 140 m² plot. It includes 5 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 730000 TND."
121,200.0,192.0,4.0,1.0,3.0,0,0,0,0,1,2.0,910000.0,36.9051527,10.2982512,0,1,"This property offers 200 m² of living space on a 145 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 910000 TND."
122,163.0,115.0,3.0,1.0,3.0,0,0,0,0,0,2.0,318409.0,35.8288284,10.6405254,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 318409 TND."
123,163.0,280.0,4.0,2.0,3.0,1,1,0,0,0,2.0,400000.0,33.7735976,10.8861887575,0,1,"This property offers 163 m² of living space on a 147 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 400000 TND."
124,119.0,238.0,5.0,1.0,3.0,0,0,0,1,1,3.0,457712.0,36.4012665,10.5572826516,0,1,"This property offers 119 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 457712 TND."
125,138.0,138.0,4.0,1.0,3.0,0,0,0,0,0,6.0,383085.0,34.0655724,-4.9999753,0,1,"This property offers 138 m² of living space on a 138 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 6 floors. Ideal for residential use. The asking price is approximately 383085 TND."
126,450.0,192.0,4.0,2.0,3.0,1,1,1,0,0,2.0,750000.0,36.385973755,10.4582026824,0,1,"This property offers 450 m² of living space on a 210 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 750000 TND."
127,100.0,100.0,3.0,1.0,3.0,0,0,0,1,0,2.0,378110.0,36.4012665,10.5572826516,0,1,"This property offers 100 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 378110 TND."
128,59.0,73.0,3.0,1.0,3.0,0,0,0,1,0,1.0,288557.0,35.8288284,10.6405254,0,1,"This property offers 59 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. It also features is fully furnished. Ideal for residential use. The asking price is approximately 288557 TND."
129,75.0,75.0,2.0,1.0,1.0,0,0,0,0,0,1.0,323384.0,43.7060453,7.2562256,0,1,"This property offers 75 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 323384 TND."
130,102.0,117.0,4.0,1.0,3.0,0,0,0,0,0,4.0,264679.0,35.8288284,10.6405254,0,1,"This property offers 102 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 264679 TND."
131,150.0,175.0,4.0,1.0,3.0,0,0,0,0,0,2.0,365372.0,31.7317009,9.7702197496,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 365372 TND."
132,114.0,137.0,3.0,1.0,3.0,0,0,0,1,1,4.0,461194.0,36.4012665,10.5572826516,0,1,"This property offers 114 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 461194 TND."
133,236.0,192.0,5.0,4.0,4.0,0,1,1,0,0,2.0,808354.0,36.4012665,10.5572826516,0,1,"This property offers 236 m² of living space on a 180 m² plot. It includes 5 rooms, 4 bedrooms, and 4 bathrooms. The property spans 2 floors. It also features a balcony, a garden. Ideal for residential use. The asking price is approximately 808354 TND."
134,75.0,75.0,2.0,1.0,1.0,0,0,0,0,0,1.0,323384.0,43.7060453,7.2562256,0,1,"This property offers 75 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 323384 TND."
135,204.2,204.2,4.0,3.0,3.0,1,0,0,0,0,2.0,881000.0,36.8601075,10.2898885,0,1,"This property offers 204 m² of living space on a 204 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 881000 TND."
136,157.0,192.0,4.0,1.0,3.0,1,0,1,0,0,2.0,650000.0,36.8601075,10.2898885,0,1,"This property offers 157 m² of living space on a 157 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 650000 TND."
137,163.0,280.0,4.0,2.0,3.0,1,1,0,0,0,2.0,400000.0,33.7735976,10.8861887575,0,1,"This property offers 163 m² of living space on a 147 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 400000 TND."
138,122.0,192.0,4.0,1.0,3.0,1,0,0,0,0,2.0,386000.0,36.8622616,10.1697459,0,1,"This property offers 122 m² of living space on a 122 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 386000 TND."
139,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
140,122.0,192.0,4.0,1.0,3.0,1,0,0,0,0,2.0,386000.0,36.8622616,10.1697459,0,1,"This property offers 122 m² of living space on a 122 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 386000 TND."
141,120.0,192.0,4.0,1.0,3.0,0,0,1,0,0,4.0,240000.0,36.8622616,10.1697459,0,1,"This property offers 120 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 240000 TND."
142,115.0,192.0,3.0,2.0,2.0,0,1,1,0,0,2.0,401000.0,36.8947789,10.2201739647,0,1,"This property offers 115 m² of living space on a 115 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a garden. Ideal for residential use. The asking price is approximately 401000 TND."
143,96.0,96.0,2.0,1.0,1.0,0,0,1,1,0,6.0,318409.0,36.9685735,10.1219855063,0,1,"This property offers 96 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. The property spans 6 floors. It also features a balcony, is fully furnished. Ideal for residential use. The asking price is approximately 318409 TND."
144,80.0,104.0,3.0,1.0,3.0,0,0,0,0,0,4.0,417910.0,36.8184978367,10.1853806811,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 417910 TND."
145,120.0,192.0,4.0,1.0,3.0,0,1,0,0,0,4.0,250000.0,36.8327914,10.1641859,0,1,"This property offers 120 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a garden. Ideal for residential use. The asking price is approximately 250000 TND."
146,99.0,99.0,3.0,1.0,2.0,0,0,0,0,0,1.0,394031.0,36.8749751,10.2454267,0,1,"This property offers 99 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 394031 TND."
147,182.0,182.0,5.0,1.0,3.0,0,0,0,0,0,1.0,547266.0,36.8749751,10.2454267,0,1,"This property offers 182 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 547266 TND."
148,40.0,192.0,2.0,1.0,3.0,0,0,0,0,0,2.0,194028.0,35.8288284,10.6405254,0,1,"This property offers 40 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 194028 TND."
149,133.0,92.0,3.0,1.0,3.0,0,0,0,0,0,7.0,368159.0,35.8288284,10.6405254,0,1,"This property offers 133 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 368159 TND."
150,122.0,192.0,4.0,1.0,3.0,1,0,0,0,0,2.0,386000.0,36.8622616,10.1697459,0,1,"This property offers 122 m² of living space on a 122 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 386000 TND."
151,163.0,200.0,5.0,3.0,4.0,1,1,1,0,0,2.0,690000.0,36.8491478,10.2639359,0,1,"This property offers 163 m² of living space on a 188 m² plot. It includes 5 rooms, 4 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 690000 TND."
152,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
153,136.0,136.0,4.0,1.0,3.0,0,0,1,0,0,4.0,330000.0,36.85483045,10.2847585688,0,1,"This property offers 136 m² of living space on a 136 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
154,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,800.0,36.7531147,10.0685193663,1,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 800 TND."
